OrderID,CustomerID,PrimaryProductID,DateID,ChannelID,OrderDate,ShipDate,DeliveryDate,Quantity,Revenue_USD,COGS_USD,GrossMargin_USD,GrossMarginPct,DiscountPct,ShippingCost_USD,FulfillmentDays,ShippedOnTime,OrderStatus
206,134,103,20221110,2,2022-11-10,2022-11-12,2022-11-13,2,122.12,43.52,78.6,64.36,0.0,0.0,1,True,Completed
207,146,111,20240412,5,2024-04-12,2024-04-13,2024-04-15,3,160.74,62.97,97.77,60.82,4.52,0.0,2,True,Completed
208,499,72,20240720,4,2024-07-20,2024-07-20,2024-07-24,2,96.58,52.28,44.3,45.87,15.0,0.0,4,True,Completed
209,180,38,20240225,2,2024-02-25,2024-02-27,2024-03-03,3,115.49,52.58,62.91,54.47,3.95,0.0,5,False,Completed
210,617,79,20220219,2,2022-02-19,2022-02-19,2022-02-24,3,74.78,31.3,43.48,58.14,15.86,7.5,5,True,Completed
211,687,58,20240823,4,2024-08-23,2024-08-24,2024-08-27,4,176.03,92.25,83.78,47.59,3.91,0.0,3,True,Completed
212,424,70,20241220,3,2024-12-20,2024-12-20,2024-12-25,1,48.39,21.48,26.91,55.61,10.0,13.09,5,True,Completed
213,76,3,20220913,5,2022-09-13,2022-09-14,2022-09-16,1,26.47,11.17,15.3,57.8,20.0,6.66,2,True,Completed
214,77,12,20220910,3,2022-09-10,2022-09-10,2022-09-13,7,306.5,132.69,173.81,56.71,5.62,0.0,3,True,Completed
215,211,71,20220610,8,2022-06-10,2022-06-11,2022-06-13,2,225.44,94.46,130.98,58.1,10.0,0.0,2,True,Completed
216,99,108,20230118,1,2023-01-18,2023-01-20,2023-01-24,2,117.61,43.05,74.56,63.4,0.0,0.0,4,True,Completed
217,100,38,20230919,1,2023-09-19,2023-09-20,2023-09-24,3,72.51,36.24,36.27,50.02,0.0,7.03,4,True,Completed
218,677,50,20231001,2,2023-10-01,2023-10-02,2023-10-05,2,130.45,69.12,61.33,47.01,0.0,0.0,3,True,Completed
219,276,90,20221202,3,2022-12-02,2022-12-03,2022-12-07,2,125.14,51.9,73.24,58.53,0.0,0.0,4,True,Completed
220,604,50,20241220,1,2024-12-20,2024-12-22,2024-12-26,2,151.66,89.4,62.26,41.05,0.0,0.0,4,True,Completed
221,488,110,20241030,2,2024-10-30,2024-11-01,2024-11-06,2,121.0,61.44,59.56,49.22,0.0,0.0,5,False,Completed
222,636,58,20240310,1,2024-03-10,2024-03-12,2024-03-14,5,229.07,99.8,129.27,56.43,12.91,0.0,2,True,Completed
223,69,71,20241128,1,2024-11-28,2024-11-30,2024-12-06,5,300.57,118.04,182.53,60.73,0.0,0.0,6,False,Completed
224,116,76,20240709,2,2024-07-09,2024-07-09,2024-07-11,1,91.3,57.36,33.94,37.17,20.0,0.0,2,True,Completed
225,104,113,20231208,5,2023-12-08,2023-12-10,2023-12-15,3,260.44,129.22,131.22,50.38,1.44,0.0,5,False,Completed
226,406,31,20230609,6,2023-06-09,2023-06-10,2023-06-13,1,52.65,21.86,30.79,58.48,0.0,8.41,3,True,Completed
227,311,110,20240819,2,2024-08-19,2024-08-20,2024-08-22,3,139.48,74.71,64.77,46.44,15.43,0.0,2,True,Completed
228,92,106,20231227,1,2023-12-27,2023-12-29,2024-01-01,1,49.41,19.63,29.78,60.27,0.0,10.64,3,True,Completed
229,68,18,20240720,2,2024-07-20,2024-07-20,2024-07-24,3,118.16,64.48,53.68,45.43,9.1,0.0,4,True,Completed
230,468,26,20221215,1,2022-12-15,2022-12-17,2022-12-20,1,50.72,29.05,21.67,42.72,10.0,10.54,3,True,Completed
231,382,112,20220216,3,2022-02-16,2022-02-17,2022-02-21,1,32.8,10.84,21.96,66.95,5.0,9.09,4,True,Completed
232,706,7,20240602,1,2024-06-02,2024-06-04,2024-06-09,1,55.78,26.48,29.3,52.53,5.0,14.67,5,False,Completed
233,212,3,20221202,2,2022-12-02,2022-12-04,2022-12-07,2,52.94,22.34,30.6,57.8,20.0,12.13,3,True,Completed
234,9,40,20220929,1,2022-09-29,2022-09-30,2022-10-02,4,248.45,105.49,142.96,57.54,3.53,0.0,2,True,Completed
235,310,51,20221128,4,2022-11-28,2022-11-28,2022-12-02,5,290.51,169.05,121.46,41.81,9.78,0.0,4,True,Completed
236,345,111,20230921,8,2023-09-21,2023-09-21,2023-09-23,3,91.69,39.3,52.39,57.14,5.59,0.0,2,True,Completed
237,615,18,20241119,2,2024-11-19,2024-11-20,2024-11-27,2,80.14,38.84,41.3,51.53,5.0,0.0,7,False,Completed
238,415,91,20241125,2,2024-11-25,2024-11-25,2024-11-29,3,257.52,112.41,145.11,56.35,10.0,0.0,4,True,Completed
239,654,86,20240321,5,2024-03-21,2024-03-23,2024-03-27,4,282.7,116.48,166.22,58.8,2.17,0.0,4,True,Completed
240,782,116,20240808,7,2024-08-08,2024-08-08,2024-08-10,6,307.58,125.18,182.4,59.3,0.0,0.0,2,True,Completed
241,598,61,20241013,3,2024-10-13,2024-10-13,2024-10-16,3,245.89,99.85,146.04,59.39,0.0,0.0,3,True,Completed
242,206,115,20220805,2,2022-08-05,2022-08-05,2022-08-07,5,339.77,145.06,194.71,57.31,2.29,0.0,2,True,Completed
243,163,12,20231214,3,2023-12-14,2023-12-16,2023-12-17,2,72.47,40.64,31.83,43.92,12.96,9.44,1,True,Completed
244,15,68,20230502,6,2023-05-02,2023-05-03,2023-05-08,3,183.67,69.95,113.72,61.92,0.0,0.0,5,True,Completed
245,393,9,20220723,3,2022-07-23,2022-07-25,2022-07-27,2,86.78,49.44,37.34,43.03,0.0,0.0,2,True,Completed
246,537,18,20231109,2,2023-11-09,2023-11-09,2023-11-11,4,225.72,116.01,109.71,48.6,5.76,0.0,2,True,Completed
247,23,47,20221124,3,2022-11-24,2022-11-26,2022-11-29,2,67.22,22.76,44.46,66.14,10.0,9.37,3,True,Completed
248,609,84,20240107,8,2024-01-07,2024-01-08,2024-01-11,2,135.53,50.99,84.54,62.38,2.67,0.0,3,True,Completed
249,211,39,20240409,4,2024-04-09,2024-04-09,2024-04-11,3,205.91,87.12,118.79,57.69,5.0,0.0,2,True,Completed
250,633,14,20231029,1,2023-10-29,2023-10-29,2023-11-02,1,67.72,36.87,30.85,45.56,5.0,12.99,4,True,Completed
251,420,64,20230411,2,2023-04-11,2023-04-11,2023-04-14,3,182.04,104.91,77.13,42.37,5.0,0.0,3,True,Completed
252,688,74,20220103,1,2022-01-03,2022-01-05,2022-01-08,2,72.22,39.24,32.98,45.67,0.0,6.8,3,True,Completed
253,263,38,20240504,4,2024-05-04,2024-05-05,2024-05-10,1,24.17,12.08,12.09,50.02,0.0,13.31,5,True,Completed
254,694,13,20230414,2,2023-04-14,2023-04-15,2023-04-17,4,370.68,157.0,213.68,57.65,2.33,0.0,2,True,Completed
255,637,48,20241113,2,2024-11-13,2024-11-15,2024-11-19,2,75.25,29.76,45.49,60.45,0.0,0.0,4,True,Completed
256,432,15,20240925,4,2024-09-25,2024-09-26,2024-09-29,7,346.23,151.67,194.56,56.19,3.6,0.0,3,True,Completed
257,389,111,20221011,5,2022-10-11,2022-10-12,2022-10-15,4,187.02,84.32,102.7,54.91,5.48,0.0,3,True,Completed
258,65,91,20230730,2,2023-07-30,2023-08-01,2023-08-05,2,190.76,74.94,115.82,60.72,0.0,0.0,4,True,Completed
259,686,89,20231209,6,2023-12-09,2023-12-10,2023-12-16,3,235.78,102.63,133.15,56.47,0.0,0.0,6,False,Completed
260,572,2,20220822,6,2022-08-22,2022-08-23,2022-08-25,4,258.78,142.56,116.22,44.91,0.0,0.0,2,True,Completed
261,339,29,20230218,8,2023-02-18,2023-02-19,2023-02-20,1,24.88,8.26,16.62,66.8,0.0,13.34,1,True,Completed
262,459,41,20240731,1,2024-07-31,2024-08-01,2024-08-03,1,72.6,31.37,41.23,56.79,0.0,11.87,2,True,Completed
263,563,78,20220225,1,2022-02-25,2022-02-27,2022-03-04,3,115.5,32.37,83.13,71.97,5.0,0.0,5,False,Completed
264,688,106,20221118,3,2022-11-18,2022-11-20,2022-11-23,1,49.41,19.63,29.78,60.27,0.0,10.08,3,True,Completed
265,734,15,20231225,4,2023-12-25,2023-12-27,2024-01-03,3,167.04,66.89,100.15,59.96,5.33,0.0,7,False,Completed
266,719,64,20231111,1,2023-11-11,2023-11-12,2023-11-15,4,197.03,108.99,88.04,44.68,10.05,0.0,3,True,Completed
267,196,54,20240827,5,2024-08-27,2024-08-28,2024-08-30,1,33.95,15.4,18.55,54.64,5.0,12.04,2,True,Completed
268,604,64,20230820,8,2023-08-20,2023-08-22,2023-08-25,1,57.48,34.97,22.51,39.16,10.0,10.97,3,True,Completed
269,521,89,20230923,5,2023-09-23,2023-09-25,2023-09-28,5,443.99,219.34,224.65,50.6,0.77,0.0,3,True,Completed
270,781,44,20241129,1,2024-11-29,2024-12-01,2024-12-04,3,216.51,83.31,133.2,61.52,0.0,0.0,3,True,Completed
271,767,71,20240406,3,2024-04-06,2024-04-08,2024-04-10,4,342.51,149.95,192.56,56.22,9.32,0.0,2,True,Completed
272,728,65,20220729,4,2022-07-29,2022-07-30,2022-08-03,4,297.65,132.79,164.86,55.39,3.1,0.0,4,True,Completed
273,433,4,20241025,5,2024-10-25,2024-10-26,2024-10-28,2,143.57,71.99,71.58,49.86,7.13,0.0,2,True,Completed
274,150,38,20240317,6,2024-03-17,2024-03-19,2024-03-24,4,193.34,101.6,91.74,47.45,0.0,0.0,5,False,Completed
275,230,31,20231208,5,2023-12-08,2023-12-09,2023-12-15,3,138.63,57.36,81.27,58.62,8.42,0.0,6,False,Completed
276,702,2,20241215,2,2024-12-15,2024-12-17,2024-12-23,3,153.84,93.24,60.6,39.39,11.31,0.0,6,False,Completed
277,377,78,20240418,5,2024-04-18,2024-04-18,2024-04-22,3,121.19,50.63,70.56,58.22,10.7,0.0,4,True,Completed
278,753,55,20241217,3,2024-12-17,2024-12-18,2024-12-22,1,22.58,4.98,17.6,77.95,0.0,7.44,4,True,Completed
279,159,77,20230901,1,2023-09-01,2023-09-03,2023-09-09,5,232.18,114.19,117.99,50.82,3.72,0.0,6,False,Completed
280,518,52,20220419,1,2022-04-19,2022-04-21,2022-04-23,3,125.69,57.48,68.21,54.27,6.45,0.0,2,True,Completed
281,575,2,20231122,6,2023-11-22,2023-11-23,2023-11-29,6,349.71,172.74,176.97,50.6,8.98,0.0,6,False,Completed
282,742,106,20221218,2,2022-12-18,2022-12-18,2022-12-19,4,191.61,73.52,118.09,61.63,0.0,0.0,1,True,Completed
283,792,9,20241220,3,2024-12-20,2024-12-20,2024-12-24,1,41.22,24.72,16.5,40.03,5.0,7.91,4,True,Completed
284,720,56,20231127,6,2023-11-27,2023-11-27,2023-12-01,4,185.86,76.4,109.46,58.89,0.0,0.0,4,True,Completed
285,183,74,20220428,5,2022-04-28,2022-04-28,2022-05-01,2,83.05,39.25,43.8,52.74,2.83,0.0,3,True,Completed
286,122,80,20230523,3,2023-05-23,2023-05-23,2023-05-28,4,330.3,169.02,161.28,48.83,3.69,0.0,5,True,Completed
287,703,98,20230107,2,2023-01-07,2023-01-07,2023-01-11,3,147.42,71.4,76.02,51.57,0.0,0.0,4,True,Completed
288,547,102,20230911,1,2023-09-11,2023-09-13,2023-09-18,3,238.18,96.18,142.0,59.62,0.0,0.0,5,False,Completed
289,12,16,20240205,3,2024-02-05,2024-02-07,2024-02-09,2,130.76,58.83,71.93,55.01,9.82,0.0,2,True,Completed
290,744,83,20240524,2,2024-05-24,2024-05-26,2024-05-28,2,159.36,65.76,93.6,58.73,0.0,0.0,2,True,Completed
291,199,73,20240907,1,2024-09-07,2024-09-07,2024-09-10,4,250.77,123.66,127.11,50.69,2.76,0.0,3,True,Completed
292,69,75,20230108,2,2023-01-08,2023-01-08,2023-01-12,1,72.39,38.56,33.83,46.73,0.0,7.14,4,True,Completed
293,72,58,20230103,7,2023-01-03,2023-01-05,2023-01-07,1,30.16,9.21,20.95,69.46,5.0,12.23,2,True,Completed
294,324,41,20230420,8,2023-04-20,2023-04-21,2023-04-24,1,72.6,31.37,41.23,56.79,0.0,12.65,3,True,Completed
295,751,58,20220731,2,2022-07-31,2022-08-02,2022-08-04,1,31.75,9.21,22.54,70.99,0.0,10.96,2,True,Completed
296,288,69,20220511,6,2022-05-11,2022-05-13,2022-05-16,1,78.06,27.55,50.51,64.71,10.0,0.0,3,True,Completed
297,20,105,20220501,6,2022-05-01,2022-05-03,2022-05-05,2,125.48,61.25,64.23,51.19,4.23,0.0,2,True,Completed
298,794,115,20230909,1,2023-09-09,2023-09-10,2023-09-12,2,155.68,60.84,94.84,60.92,10.0,0.0,2,True,Completed
299,93,85,20231016,2,2023-10-16,2023-10-17,2023-10-20,3,150.67,78.4,72.27,47.97,6.51,0.0,3,True,Completed
300,580,19,20220908,7,2022-09-08,2022-09-09,2022-09-11,3,179.98,85.41,94.57,52.54,13.62,0.0,2,True,Completed
301,44,102,20230427,4,2023-04-27,2023-04-27,2023-04-30,3,149.96,59.97,89.99,60.01,7.53,0.0,3,True,Completed
302,534,95,20240411,4,2024-04-11,2024-04-12,2024-04-16,1,55.15,22.09,33.06,59.95,0.0,7.55,4,True,Completed
303,80,117,20231219,3,2023-12-19,2023-12-21,2023-12-24,1,54.4,27.96,26.44,48.6,0.0,13.35,3,True,Completed
304,143,66,20220108,2,2022-01-08,2022-01-10,2022-01-13,1,46.18,13.64,32.54,70.46,0.0,7.67,3,True,Completed
305,677,93,20240818,1,2024-08-18,2024-08-20,2024-08-22,4,170.28,86.0,84.28,49.49,1.09,0.0,2,True,Completed
306,645,19,20220911,3,2022-09-11,2022-09-13,2022-09-17,5,401.29,136.36,264.93,66.02,2.98,0.0,4,True,Completed
307,88,61,20240823,1,2024-08-23,2024-08-23,2024-08-26,2,77.48,36.75,40.73,52.57,0.0,0.0,3,True,Completed
308,524,44,20240107,2,2024-01-07,2024-01-07,2024-01-09,2,111.95,43.51,68.44,61.13,3.06,0.0,2,True,Completed
309,517,78,20231112,4,2023-11-12,2023-11-12,2023-11-15,3,204.51,84.02,120.49,58.92,5.3,0.0,3,True,Completed
310,553,100,20241121,6,2024-11-21,2024-11-22,2024-11-25,4,192.21,66.56,125.65,65.37,7.16,0.0,3,True,Completed
311,760,74,20230401,7,2023-04-01,2023-04-01,2023-04-04,3,139.39,58.17,81.22,58.27,11.11,0.0,3,True,Completed
312,762,16,20220106,5,2022-01-06,2022-01-06,2022-01-09,3,103.32,48.75,54.57,52.82,3.28,0.0,3,True,Completed
313,600,55,20230710,2,2023-07-10,2023-07-12,2023-07-14,3,130.5,47.86,82.64,63.33,4.13,0.0,2,True,Completed
314,260,100,20231205,8,2023-12-05,2023-12-05,2023-12-09,3,237.22,100.58,136.64,57.6,0.0,0.0,4,True,Completed
315,521,71,20220609,2,2022-06-09,2022-06-10,2022-06-11,1,118.99,47.23,71.76,60.31,5.0,0.0,1,True,Completed
316,6,61,20241218,5,2024-12-18,2024-12-20,2024-12-29,3,123.62,49.64,73.98,59.84,0.0,0.0,9,False,Completed
317,729,100,20231110,8,2023-11-10,2023-11-10,2023-11-13,2,88.28,51.28,37.0,41.91,5.0,0.0,3,True,Completed
318,531,77,20240925,2,2024-09-25,2024-09-26,2024-09-30,1,35.42,7.99,27.43,77.44,5.0,11.53,4,True,Completed
319,1,36,20221209,8,2022-12-09,2022-12-09,2022-12-14,2,40.4,15.18,25.22,62.43,0.0,9.55,5,True,Completed
320,71,93,20240519,7,2024-05-19,2024-05-19,2024-05-21,2,96.08,44.13,51.95,54.07,8.03,0.0,2,True,Completed
321,414,53,20230817,3,2023-08-17,2023-08-18,2023-08-21,1,77.16,49.88,27.28,35.36,5.0,0.0,3,True,Completed
322,526,105,20241211,8,2024-12-11,2024-12-12,2024-12-18,3,183.66,79.52,104.14,56.7,0.0,0.0,6,False,Completed
323,29,49,20241115,3,2024-11-15,2024-11-16,2024-11-18,1,54.28,32.03,22.25,40.99,20.0,12.08,2,True,Completed
324,362,107,20230623,3,2023-06-23,2023-06-24,2023-06-28,1,64.69,21.77,42.92,66.35,0.0,9.58,4,True,Completed
325,183,115,20220502,3,2022-05-02,2022-05-02,2022-05-06,1,86.49,30.42,56.07,64.83,0.0,0.0,4,True,Completed
326,205,34,20231013,1,2023-10-13,2023-10-13,2023-10-16,1,46.07,23.24,22.83,49.56,0.0,8.24,3,True,Completed
327,123,85,20240706,7,2024-07-06,2024-07-08,2024-07-11,2,112.88,63.24,49.64,43.98,4.34,0.0,3,True,Completed
328,589,98,20230212,6,2023-02-12,2023-02-14,2023-02-16,3,147.42,71.4,76.02,51.57,0.0,0.0,2,True,Completed
329,539,70,20220722,5,2022-07-22,2022-07-23,2022-07-27,1,53.77,21.48,32.29,60.05,0.0,13.73,4,True,Completed
330,716,2,20241222,3,2024-12-22,2024-12-23,2024-12-27,1,59.7,36.56,23.14,38.76,0.0,11.22,4,True,Completed
331,270,79,20221020,1,2022-10-20,2022-10-21,2022-10-24,1,20.23,9.29,10.94,54.08,0.0,9.81,3,True,Completed
332,411,17,20230421,2,2023-04-21,2023-04-23,2023-04-27,3,136.98,60.75,76.23,55.65,5.0,0.0,4,True,Completed
333,242,26,20221225,3,2022-12-25,2022-12-27,2023-01-02,6,371.24,172.23,199.01,53.61,2.63,0.0,6,False,Completed
334,499,73,20240501,2,2024-05-01,2024-05-03,2024-05-06,2,125.97,57.98,67.99,53.97,7.1,0.0,3,True,Completed
335,763,72,20220602,2,2022-06-02,2022-06-03,2022-06-06,1,51.13,26.14,24.99,48.88,10.0,9.09,3,True,Completed
336,621,84,20241014,1,2024-10-14,2024-10-16,2024-10-19,2,150.86,49.89,100.97,66.93,7.27,0.0,3,True,Completed
337,81,81,20230807,2,2023-08-07,2023-08-08,2023-08-13,3,72.54,36.3,36.24,49.96,15.0,11.76,5,True,Completed
338,586,11,20240116,2,2024-01-16,2024-01-17,2024-01-20,3,144.98,59.9,85.08,58.68,0.0,0.0,3,True,Completed
339,534,24,20240531,8,2024-05-31,2024-06-01,2024-06-03,2,109.24,48.84,60.4,55.29,0.0,0.0,2,True,Completed
340,718,51,20241208,5,2024-12-08,2024-12-09,2024-12-12,1,34.18,16.5,17.68,51.73,0.0,13.9,3,True,Completed
341,86,11,20231114,1,2023-11-14,2023-11-14,2023-11-17,4,173.2,70.76,102.44,59.15,3.95,0.0,3,True,Completed
342,175,111,20220727,1,2022-07-27,2022-07-28,2022-07-30,4,438.17,208.05,230.12,52.52,0.0,0.0,2,True,Completed
343,715,59,20220801,3,2022-08-01,2022-08-02,2022-08-05,3,157.01,66.22,90.79,57.82,13.28,0.0,3,True,Completed
344,233,47,20230921,5,2023-09-21,2023-09-21,2023-09-24,1,37.34,11.38,25.96,69.52,0.0,6.09,3,True,Completed
345,481,63,20230323,3,2023-03-23,2023-03-23,2023-03-25,2,154.97,58.52,96.45,62.24,0.0,0.0,2,True,Completed
346,194,51,20231202,2,2023-12-02,2023-12-04,2023-12-07,2,85.26,39.96,45.3,53.13,3.61,0.0,3,True,Completed
347,783,89,20221209,5,2022-12-09,2022-12-09,2022-12-11,2,147.33,68.77,78.56,53.32,3.57,0.0,2,True,Completed
348,114,35,20220804,4,2022-08-04,2022-08-04,2022-08-07,2,100.99,38.95,62.04,61.43,0.0,0.0,3,True,Completed
349,289,94,20241221,2,2024-12-21,2024-12-22,2024-12-25,2,121.58,59.43,62.15,51.12,0.0,0.0,3,True,Completed
350,33,19,20230829,2,2023-08-29,2023-08-29,2023-09-02,5,306.36,115.82,190.54,62.19,2.26,0.0,4,True,Completed
351,732,57,20241222,1,2024-12-22,2024-12-23,2024-12-26,3,110.27,43.2,67.07,60.82,4.45,0.0,3,True,Completed
352,320,94,20230523,7,2023-05-23,2023-05-25,2023-05-27,1,52.6,22.87,29.73,56.52,15.0,10.68,2,True,Completed
353,370,28,20230120,6,2023-01-20,2023-01-20,2023-01-21,3,125.82,55.04,70.78,56.25,3.77,0.0,1,True,Completed
354,708,48,20231216,3,2023-12-16,2023-12-16,2023-12-24,2,120.46,46.82,73.64,61.13,4.33,0.0,8,False,Completed
355,661,14,20220405,1,2022-04-05,2022-04-06,2022-04-08,2,116.94,57.12,59.82,51.15,1.95,0.0,2,True,Completed
356,22,18,20240514,4,2024-05-14,2024-05-16,2024-05-19,1,42.18,19.42,22.76,53.96,0.0,12.35,3,True,Completed
357,195,42,20240403,3,2024-04-03,2024-04-04,2024-04-07,2,66.79,30.73,36.06,53.99,15.0,7.43,3,True,Completed
358,270,100,20230116,3,2023-01-16,2023-01-17,2023-01-18,1,46.46,25.64,20.82,44.81,0.0,7.66,1,True,Completed
359,245,69,20240703,2,2024-07-03,2024-07-05,2024-07-09,2,173.46,55.1,118.36,68.23,0.0,0.0,4,True,Completed
360,290,15,20220831,2,2022-08-31,2022-08-31,2022-09-05,3,236.86,83.8,153.06,64.62,0.0,0.0,5,True,Completed
361,197,108,20220619,1,2022-06-19,2022-06-21,2022-06-24,4,278.16,146.7,131.46,47.26,0.0,0.0,3,True,Completed
362,14,63,20240428,7,2024-04-28,2024-04-30,2024-05-03,3,146.76,43.2,103.56,70.56,10.0,0.0,3,True,Completed
363,572,106,20220407,5,2022-04-07,2022-04-09,2022-04-15,4,193.76,83.54,110.22,56.88,4.59,0.0,6,False,Completed
364,743,25,20220604,1,2022-06-04,2022-06-06,2022-06-08,1,48.72,17.96,30.76,63.14,0.0,11.62,2,True,Completed
365,765,46,20231206,1,2023-12-06,2023-12-08,2023-12-11,3,146.68,41.58,105.1,71.65,2.09,0.0,3,True,Completed
366,162,120,20230314,3,2023-03-14,2023-03-16,2023-03-19,6,315.87,150.12,165.75,52.47,7.76,0.0,3,True,Completed
367,744,70,20230716,2,2023-07-16,2023-07-17,2023-07-19,1,48.39,21.48,26.91,55.61,10.0,14.33,2,True,Completed
368,407,37,20230807,1,2023-08-07,2023-08-08,2023-08-10,1,22.4,8.79,13.61,60.76,0.0,14.93,2,True,Completed
369,220,106,20241225,6,2024-12-25,2024-12-27,2025-01-03,3,133.41,58.89,74.52,55.86,10.0,0.0,7,False,Completed
370,586,46,20231212,1,2023-12-12,2023-12-13,2023-12-16,1,64.57,23.0,41.57,64.38,0.0,14.0,3,True,Completed
371,410,10,20220526,3,2022-05-26,2022-05-28,2022-05-30,2,134.92,54.94,79.98,59.28,10.0,0.0,2,True,Completed
372,98,94,20240410,3,2024-04-10,2024-04-11,2024-04-15,2,123.76,45.74,78.02,63.04,0.0,0.0,4,True,Completed
373,445,112,20230328,2,2023-03-28,2023-03-29,2023-04-01,6,429.42,161.88,267.54,62.3,5.09,0.0,3,True,Completed
374,154,20,20231128,2,2023-11-28,2023-11-28,2023-12-01,5,202.25,103.3,98.95,48.92,12.16,0.0,3,True,Completed
375,404,61,20230718,1,2023-07-18,2023-07-20,2023-07-21,1,42.95,25.91,17.04,39.67,0.0,9.58,1,True,Completed
376,715,72,20230721,1,2023-07-21,2023-07-23,2023-07-26,1,56.81,26.14,30.67,53.99,0.0,11.13,3,True,Completed
377,249,42,20231114,1,2023-11-14,2023-11-15,2023-11-17,5,134.51,59.66,74.85,55.65,0.0,0.0,2,True,Completed
378,672,45,20230324,1,2023-03-24,2023-03-24,2023-03-27,1,83.31,48.57,34.74,41.7,20.0,0.0,3,True,Completed
379,240,97,20230729,1,2023-07-29,2023-07-29,2023-08-02,2,201.22,88.24,112.98,56.15,0.0,0.0,4,True,Completed
380,152,2,20241212,6,2024-12-12,2024-12-14,2024-12-18,5,412.85,202.35,210.5,50.99,0.0,0.0,4,True,Completed
381,748,86,20230923,8,2023-09-23,2023-09-23,2023-09-24,2,84.8,34.82,49.98,58.94,9.15,0.0,1,True,Completed
382,633,2,20240717,2,2024-07-17,2024-07-18,2024-07-23,1,56.72,36.56,20.16,35.54,5.0,11.96,5,True,Completed
383,20,50,20241010,2,2024-10-10,2024-10-11,2024-10-13,5,300.08,139.58,160.5,53.49,2.27,0.0,2,True,Completed
384,730,68,20231207,1,2023-12-07,2023-12-08,2023-12-12,1,86.23,34.03,52.2,60.54,0.0,0.0,4,True,Completed
385,364,65,20240319,4,2024-03-19,2024-03-20,2024-03-22,1,99.18,46.83,52.35,52.78,0.0,0.0,2,True,Completed
386,31,29,20241108,7,2024-11-08,2024-11-09,2024-11-12,7,375.16,148.5,226.66,60.42,4.91,0.0,3,True,Completed
387,620,27,20241220,2,2024-12-20,2024-12-22,2024-12-26,3,201.84,83.4,118.44,58.68,9.61,0.0,4,True,Completed
388,441,19,20241126,8,2024-11-26,2024-11-27,2024-12-02,7,482.88,207.36,275.52,57.06,4.88,0.0,5,True,Completed
389,764,120,20230127,7,2023-01-27,2023-01-29,2023-02-01,5,162.38,71.9,90.48,55.72,1.77,0.0,3,True,Completed
390,238,11,20221205,1,2022-12-05,2022-12-07,2022-12-12,2,69.82,32.28,37.54,53.77,0.0,10.51,5,False,Completed
391,397,25,20230503,3,2023-05-03,2023-05-04,2023-05-09,1,48.72,17.96,30.76,63.14,0.0,14.71,5,True,Completed
392,688,9,20221130,8,2022-11-30,2022-11-30,2022-12-03,5,258.07,153.48,104.59,40.53,8.07,0.0,3,True,Completed
393,795,49,20230712,1,2023-07-12,2023-07-14,2023-07-17,3,140.18,76.75,63.43,45.25,5.0,0.0,3,True,Completed
394,534,113,20240715,1,2024-07-15,2024-07-17,2024-07-20,1,63.22,30.77,32.45,51.33,20.0,10.66,3,True,Completed
395,397,7,20220302,3,2022-03-02,2022-03-03,2022-03-06,2,102.57,44.44,58.13,56.67,4.28,0.0,3,True,Completed
396,56,60,20230114,4,2023-01-14,2023-01-15,2023-01-17,5,350.64,160.29,190.35,54.29,6.76,0.0,2,True,Completed
397,26,92,20230222,1,2023-02-22,2023-02-22,2023-02-27,2,155.3,50.17,105.13,67.69,2.65,0.0,5,True,Completed
398,127,82,20240428,1,2024-04-28,2024-04-28,2024-05-01,3,99.33,36.51,62.82,63.24,16.01,0.0,3,True,Completed
399,390,43,20230509,1,2023-05-09,2023-05-09,2023-05-14,1,26.79,12.85,13.94,52.03,5.0,7.34,5,True,Completed
400,53,99,20240625,2,2024-06-25,2024-06-25,2024-06-27,3,329.04,119.25,209.79,63.76,0.0,0.0,2,True,Completed
401,4,59,20241216,4,2024-12-16,2024-12-17,2024-12-23,1,76.46,27.06,49.4,64.61,0.0,0.0,6,False,Completed
402,603,57,20221208,4,2022-12-08,2022-12-10,2022-12-15,1,29.08,9.87,19.21,66.06,5.0,8.19,5,False,Completed
403,213,84,20231206,1,2023-12-06,2023-12-08,2023-12-11,1,76.08,22.34,53.74,70.64,0.0,0.0,3,True,Completed
404,90,23,20230120,1,2023-01-20,2023-01-22,2023-01-26,1,76.97,39.66,37.31,48.47,0.0,0.0,4,True,Completed
405,576,75,20231222,1,2023-12-22,2023-12-22,2023-12-25,1,72.39,38.56,33.83,46.73,0.0,12.91,3,True,Completed
406,564,16,20240613,1,2024-06-13,2024-06-15,2024-06-18,2,142.52,57.54,84.98,59.63,0.0,0.0,3,True,Completed
407,215,94,20221122,4,2022-11-22,2022-11-24,2022-11-25,3,185.64,68.61,117.03,63.04,0.0,0.0,1,True,Completed
408,724,41,20240324,2,2024-03-24,2024-03-26,2024-03-29,2,104.15,54.61,49.54,47.57,11.15,0.0,3,True,Completed
409,510,79,20240510,3,2024-05-10,2024-05-11,2024-05-13,1,20.23,9.29,10.94,54.08,0.0,7.73,2,True,Completed
410,121,79,20240109,5,2024-01-09,2024-01-11,2024-01-14,3,60.69,27.87,32.82,54.08,0.0,8.99,3,True,Completed
411,656,102,20221125,1,2022-11-25,2022-11-25,2022-11-28,1,88.56,37.21,51.35,57.98,0.0,0.0,3,True,Completed
412,350,4,20240320,2,2024-03-20,2024-03-20,2024-03-25,2,148.31,61.73,86.58,58.38,2.07,0.0,5,True,Completed
